"","State","County","FIPS","zip5","NAICSDESCR","long","lat","phone_loc","level","specialty","license","Name","Owner"
"567","IA","Polk","19153",50265,"AMBULANCE SERVICES, AIR OR GROUND",-93.7230479,41.5703602,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CITY OF WEST DES MOINES EMERGENCY MEDICAL SERVICES STATION 17","FIRE"
"568","IA","Dallas","19049",50220,"AMBULANCE SERVICES, AIR OR GROUND",-94.0941616,41.8328621,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DALLAS COUNTY EMERGENCY MEDICAL SERVICES","COUNTY"
"569","IA","Chickasaw","19037",50645,"AMBULANCE AND FIRE SERVICE COMBINED",-92.4586782,43.0342534,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","IONIA FIRST RESPONDERS","COUNTY"
"570","IA","Wright","19197",50525,"AMBULANCE SERVICES, AIR OR GROUND",-93.7338207,42.7311807,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CLARION AMBULANCE SERVICE","CITY/MUNICIPAL"
"571","IA","Humboldt","19091",50577,"AMBULANCE SERVICES, AIR OR GROUND",-93.9794449,42.8281201,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","RENWICK AMBULANCE SERVICE","CITY/MUNICIPAL"
"572","IA","Polk","19153",50310,"FIRE AND RESCUE SERVICE",-93.6846408,41.6291304,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 9","FIRE"
"573","IA","Winneshiek","19191",52144,"AMBULANCE AND FIRE SERVICE COMBINED",-91.9326177,43.1431501,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SOUTH WINNESHIEK AREA FIRST RESPONDERS - FORT ATKINSON","COUNTY"
"574","IA","Tama","19171",50173,"AMBULANCE SERVICES, AIR OR GROUND",-92.7153236,41.9812468,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","MONTOUR FIRST RESPONDERS","FIRE"
"575","IA","Shelby","19165",51446,"FIRE AND RESCUE SERVICE",-95.2079875,41.7881127,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","IRWIN VOLUNTEER FIRE AND RESCUE","FIRE"
"576","IA","Polk","19153",50315,"FIRE AND RESCUE SERVICE",-93.6327017,41.5412708,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 8","FIRE"
"577","IA","Hamilton","19079",50249,"AMBULANCE AND FIRE SERVICE COMBINED",-93.929798,42.2672913,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","STRATFORD FIRE DEPARTMENT","FIRE"
"578","IA","Carroll","19027",51444,"AMBULANCE SERVICES, AIR OR GROUND",-94.9713582,42.005467,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","HALBUR FIRST RESPONDERS","FIRE"
"579","IA","Calhoun","19025",50579,"AMBULANCE SERVICES, AIR OR GROUND",-94.6338654,42.3965791,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","ROCKWELL CITY EMERGENCY MEDICAL SERVICES","CITY/MUNICIPAL"
"580","IA","Dallas","19049",50167,"RESCUE SERVICES, MEDICAL",-94.0302702,41.7560863,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MINBURN EMERGENCY RESCUE TEAM","FIRE"
"581","IA","Iowa","19095",52307,"AMBULANCE SERVICES, AIR OR GROUND",-91.8990032,41.795701,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","AMANA FIRST RESPONDERS","OTHER"
"582","IA","Osceola","19143",51249,"AMBULANCE SERVICES, AIR OR GROUND",-95.7511795,43.4049205,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","OSCEOLA COUNTY AMBULANCE SERVICE - SIBLEY DIVISION","COUNTY"
"583","IA","Osceola","19143",51350,"AMBULANCE SERVICES, AIR OR GROUND",-95.6076583,43.2869376,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","OSCEOLA COUNTY AMBULANCE SERVICE - MELVIN DIVISION","COUNTY"
"584","IA","Floyd","19067",50616,"RESCUE SERVICES, MEDICAL",-92.6724862,43.0604857,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","FLOYD COUNTY SEARCH AND RESCUE","LAW ENFORCEMENT"
"585","IA","Linn","19113",52404,"RESCUE SERVICES, MEDICAL",-91.6756618,41.9748923,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","LINN COUNTY SHERIFF RESCUE","LAW ENFORCEMENT"
"586","IA","Floyd","19067",50616,"AMBULANCE SERVICES, AIR OR GROUND",-92.6725576,43.0605639,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","AMERICAN MEDICAL RESPONSE","PRIVATE"
"587","IA","Washington","19183",52353,"AMBULANCE SERVICES, AIR OR GROUND",-91.6826218,41.3098213,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WASHINGTON COUNTY AMBULANCE","COUNTY/PRIVATE"
"588","IA","Webster","19187",50524,"RESCUE SERVICES, MEDICAL",-94.3433473,42.5872521,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CLARE RESCUE","CITY/MUNICIPAL"
"589","IA","Worth","19195",50440,"RESCUE SERVICES, MEDICAL",-93.071225,43.3287134,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GRAFTON RESCUE","FIRE"
"590","IA","Marshall","19127",50632,"AMBULANCE SERVICES, AIR OR GROUND",-92.8199079,42.1022097,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GREEN MOUNTAIN FIRST RESPONDERS","CITY/MUNICIPAL"
"591","IA","Marshall","19127",50120,"AMBULANCE SERVICES, AIR OR GROUND",-92.9633804,41.9444215,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","HAVERHILL FIRST RESPONDERS","FIRE"
"592","IA","Fayette","19065",50606,"AMBULANCE SERVICES, AIR OR GROUND",-91.6708634,42.7487391,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","ARLINGTON AREA AMBULANCE","FIRE"
"593","IA","Winnebago","19189",50436,"AMBULANCE SERVICES, AIR OR GROUND",-93.6281626,43.2722671,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","FOREST CITY AMBULANCE SERVICE","COUNTY/PRIVATE"
"594","IA","Jones","19105",52320,"AMBULANCE SERVICES, AIR OR GROUND",-91.1425983,42.0003882,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","OLIN AMBULANCE SERVICE","CITY/MUNICIPAL"
"595","IA","Pocahontas","19151",50541,"AMBULANCE SERVICES, AIR OR GROUND",-94.4436451,42.7300433,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GILMORE CITY AMBULANCE","CITY/MUNICIPAL"
"596","IA","Pottawattamie","19155",51503,"AMBULANCE AND FIRE SERVICE COMBINED",-95.8374068,41.269548,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","COUNCIL BLUFFS FIRE DEPARTMENT STATION 6","NOT AVAILABLE"
"597","IA","Sioux","19167",51238,"AMBULANCE AND FIRE SERVICE COMBINED",-95.9046582,43.0715953,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HOSPERS FIRE DEPARTMENT","CITY/MUNICIPAL"
"598","IA","Calhoun","19025",50538,"AMBULANCE AND FIRE SERVICE COMBINED",-94.4049837,42.2761228,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CEDAR FIRE DEPARTMENT / FARNHAMVILLE FIRE AND EMERGENCY MEDICAL SERVICES - READING","FIRE"
"599","IA","Jasper","19099",50208,"AMBULANCE AND FIRE SERVICE COMBINED",-93.0579547,41.6988863,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","NEWTON FIRE DEPARTMENT","LOCAL"
"600","IA","Floyd","19067",50616,"FIRE AND RESCUE SERVICE",-92.6724299,43.0603998,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CHARLES CITY FIRE RESCUE","LOCAL"
"601","IA","Cerro Gordo","19033",50428,"AMBULANCE AND FIRE SERVICE COMBINED",-93.3810192,43.1374562,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CLEAR LAKE FIRE DEPARTMENT","FIRE"
"602","IA","Cherokee","19035",51037,"AMBULANCE AND FIRE SERVICE COMBINED",-95.6348007,42.7952157,"NO","BASIC","NOT AVAILABLE","NOT AVAILABLE","MERIDEN FIRE DEPARTMENT","FIRE"
"603","IA","Dallas","19049",50220,"AMBULANCE AND FIRE SERVICE COMBINED",-94.1087396,41.8387484,"N/A","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","PERRY VOLUNTEER FIRE DEPARTMENT","FIRE"
"604","IA","Grundy","19075",50669,"FIRE AND RESCUE SERVICE",-92.5973883,42.3243561,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","REINBECK FIRE AND RESCUE DEPARTMENT","FIRE"
"605","IA","Worth","19195",50444,"AMBULANCE AND FIRE SERVICE COMBINED",-93.379068,43.2806244,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HANLONTOWN VOLUNTEER FIRE DEPARTMENT","FIRE"
"606","IA","Dubuque","19061",52065,"AMBULANCE AND FIRE SERVICE COMBINED",-91.1145869,42.5484439,"N/A","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEW VIENNA LUXEMBURG FIRE DEPARTMENT","FIRE"
"607","IA","Adair","19001",50846,"AMBULANCE AND FIRE SERVICE COMBINED",-94.5642237,41.2892899,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","FONTANELLE CITY FIRE DEPARTMENT","FIRE"
"608","IA","Louisa","19115",52653,"FIRE AND RESCUE SERVICE",-91.1876948,41.1822213,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WAPELLO VOLUNTEER FIRE AND RESCUE","FIRE"
"609","IA","Jasper","19099",50232,"AMBULANCE AND FIRE SERVICE COMBINED",-93.0229901,41.5793289,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","REASNOR FIRE AND AMBULANCE","FIRE"
"610","IA","Cherokee","19035",51029,"AMBULANCE AND FIRE SERVICE COMBINED",-95.5453829,42.861064,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LARRABEE FIRE DEPARTMENT","FIRE"
"611","IA","Polk","19153",50111,"FIRE AND RESCUE SERVICE",-93.7949878,41.6873627,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","GRIMES FIRE AND RESCUE DEPARTMENT","FIRE"
"612","IA","Polk","19153",50131,"AMBULANCE AND FIRE SERVICE COMBINED",-93.7006523,41.6733042,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","JOHNSTON FIRE DEPARTMENT","FIRE"
"613","IA","Story","19169",50056,"FIRE AND RESCUE SERVICE",-93.3135856,42.0177756,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","COLO FIRE AND RESCUE","FIRE"
"614","IA","Benton","19011",52206,"AMBULANCE AND FIRE SERVICE COMBINED",-91.8595904,41.997518,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","ATKINS FIRE AND FIRST RESPONDERS","LOCAL"
"615","IA","Bremer","19017",50676,"AMBULANCE AND FIRE SERVICE COMBINED",-92.2553031,42.8087888,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","TRIPOLI FIRE DEPARTMENT","LOCAL"
"616","IA","Webster","19187",50516,"AMBULANCE AND FIRE SERVICE COMBINED",-94.1456133,42.6151979,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","BADGER FIRE DEPARTMENT","LOCAL"
"617","IA","Polk","19153",50009,"AMBULANCE AND FIRE SERVICE COMBINED",-93.4761539,41.640627,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","ALTOONA CITY FIRE DEPARTMENT","LOCAL"
"618","IA","Linn","19113",52302,"AMBULANCE SERVICES, AIR OR GROUND",-91.6009004,42.0329276,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","AREA AMBULANCE SERVICE - MARION","HOSPITAL"
"619","IA","Linn","19113",52404,"AMBULANCE SERVICES, AIR OR GROUND",-91.7178226,41.9622378,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","AREA AMBULANCE SERVICE","HOSPITAL"
"620","IA","Kossuth","19109",50522,"AMBULANCE SERVICES, AIR OR GROUND",-94.2181299,43.1968183,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BURT FIRST RESPONDERS","CITY/MUNICIPAL"
"621","IA","Linn","19113",52214,"AMBULANCE SERVICES, AIR OR GROUND",-91.5252819,42.2054098,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","NORTHEAST LINN AMBULANCE SERVICE","PRIVATE"
"622","IA","Jones","19105",52362,"AMBULANCE SERVICES, AIR OR GROUND",-91.0060588,42.0585451,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MIDLAND COMMUNITY AMBULANCE","PRIVATE"
"623","IA","Allamakee","19005",52146,"RESCUE SERVICES, MEDICAL",-91.1513713,43.2010528,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HARPERS FERRY RESCUE SQUAD","FIRE"
"624","IA","Allamakee","19005",52170,"AMBULANCE SERVICES, AIR OR GROUND",-91.2974128,43.2094309,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","WATERVILLE AMBULANCE SERVICE","OTHER"
"625","IA","Allamakee","19005",52151,"AMBULANCE SERVICES, AIR OR GROUND",-91.2149003,43.3618304,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LANSING VOLUNTEER EMERGENCY MEDICAL SERVICES","PRIVATE"
"626","IA","Allamakee","19005",52172,"AMBULANCE SERVICES, AIR OR GROUND",-91.4741222,43.2683059,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","WAUKON AMBULANCE","HOSPITAL"
"627","IA","Benton","19011",52346,"AMBULANCE SERVICES, AIR OR GROUND",-92.0907208,42.0072055,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","VAN HORNE FIRST RESPONDERS","CITY/MUNICIPAL"
"628","IA","Mitchell","19131",50461,"AMBULANCE SERVICES, AIR OR GROUND",-92.7993828,43.284786,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MITCHELL COUNTY AMBULANCE SERVICE","HOSPITAL"
"629","IA","Hancock","19081",50430,"AMBULANCE SERVICES, AIR OR GROUND",-93.9563096,42.9927714,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CORWITH EMERGENCY MEDICAL TECHNICIANS","COUNTY/PRIVATE"
"630","IA","Grundy","19075",50680,"AMBULANCE AND FIRE SERVICE COMBINED",-92.9271163,42.434714,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WELLSBURG FIRE DEPARTMENT AMBULANCE","FIRE"
"631","IA","Johnson","19103",52333,"AMBULANCE AND FIRE SERVICE COMBINED",-91.4956967,41.807567,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SOLON VOLUNTEER FIRE DEPARTMENT","FIRE"
"632","IA","Clay","19041",51366,"FIRE AND RESCUE SERVICE",-95.0111634,42.9488854,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","WEBB FIRE AND RESCUE","FIRE"
"633","IA","Crawford","19047",51448,"AMBULANCE AND FIRE SERVICE COMBINED",-95.326572,42.1941514,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","KIRON FIRE DEPARTMENT INCORPORATED","FIRE"
"634","IA","Black Hawk","19013",50667,"AMBULANCE AND FIRE SERVICE COMBINED",-92.2175361,42.4684961,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","RAYMOND VOLUNTEER FIRE DEPARTMENT","FIRE"
"635","IA","Guthrie","19077",50164,"FIRE AND RESCUE SERVICE",-94.404935,41.520881,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MENLO FIRE AND RESCUE","FIRE"
"636","IA","Adair","19001",50837,"AMBULANCE AND FIRE SERVICE COMBINED",-94.6692455,41.244609,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BRIDGEWATER FIRE DEPARTMENT AND EMERGENCY MEDICAL SERVICES","FIRE"
"637","IA","Story","19169",50278,"FIRE AND RESCUE SERVICE",-93.2966741,42.1607043,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ZEARING FIRE AND RESCUE","CITY/MUNICIPAL"
"638","IA","Polk","19153",50309,"FIRE AND RESCUE SERVICE",-93.6282694,41.583785,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DES MOINES FIRE AND RESCUE DEPARTMENT STATION 1","FIRE"
"639","IA","Polk","19153",50073,"AMBULANCE AND FIRE SERVICE COMBINED",-93.5240222,41.7936804,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","ELKHART FIRE DEPARTMENT","FIRE"
"640","IA","Guthrie","19077",50128,"AMBULANCE AND FIRE SERVICE COMBINED",-94.3048423,41.8445666,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","JAMAICA FIRE DEPARTMENT RESPONDERS","FIRE"
"641","IA","Webster","19187",50518,"AMBULANCE AND FIRE SERVICE COMBINED",-94.364211,42.5081223,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BARNUM FIRE DEPARTMENT","CITY/MUNICIPAL"
"642","IA","Linn","19113",52336,"AMBULANCE AND FIRE SERVICE COMBINED",-91.4430717,42.06064,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","SPRINGVILLE FIRE DEPARTMENT","FIRE"
"643","IA","Clay","19041",51340,"FIRE AND RESCUE SERVICE",-95.1552967,43.2418131,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","FOSTORIA FIRE AND RESCUE","FIRE"
"644","IA","Warren","19181",50118,"FIRE AND RESCUE SERVICE",-93.4037129,41.4596305,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","HARTFORD VOLUNTEER FIRE AND RESCUE","FIRE"
"645","IA","Cass","19029",50843,"AMBULANCE AND FIRE SERVICE COMBINED",-94.8701154,41.2736279,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CUMBERLAND VOLUNTEER FIRE DEPARTMENT","FIRE"
"646","IA","Lyon","19119",51243,"FIRE AND RESCUE SERVICE",-95.8829168,43.4442902,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LITTLE ROCK FIRE AND RESCUE SERVICES","CITY/MUNICIPAL"
"647","IA","Mills","19129",51554,"AMBULANCE AND FIRE SERVICE COMBINED",-95.6952989,41.1436299,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","OAK TOWNSHIP FIRE DEPARTMENT MINEOLA STATION","FIRE"
"648","IA","Winneshiek","19191",52161,"AMBULANCE AND FIRE SERVICE COMBINED",-91.7643143,43.1458359,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","OSSIAN FIRE DEPARTMENT AND AMBULANCE SERVICE","CITY/MUNICIPAL"
"649","IA","Obrien","19141",51058,"FIRE AND RESCUE SERVICE",-95.4957,42.9741719,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SUTHERLAND FIRE RESCUE AND AMBULANCE","CITY/MUNICIPAL"
"650","IA","Black Hawk","19013",50707,"FIRE AND RESCUE SERVICE",-92.2869892,42.4645896,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","EVANSDALE FIRE RESCUE","CITY/MUNICIPAL"
"651","IA","Palo Alto","19147",50528,"AMBULANCE AND FIRE SERVICE COMBINED",-94.5510906,43.0890022,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","CYLINDER FIRE DEPARTMENT","FIRE"
"652","IA","Sioux","19167",51022,"FIRE AND RESCUE SERVICE",-95.874624,42.9846411,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","GRANVILLE FIRE AND RESCUE","CITY/MUNICIPAL"
"653","IA","Palo Alto","19147",50562,"AMBULANCE AND FIRE SERVICE COMBINED",-94.6831444,42.9375314,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","MALLARD FIRE DEPARTMENT FIRST RESPONDERS","FIRE"
"654","IA","Sioux","19167",51234,"FIRE AND RESCUE SERVICE",-96.0054185,43.1892457,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BOYDEN FIRE RESCUE AND AMBULANCE","FIRE"
"655","IA","Buena Vista","19021",50568,"AMBULANCE AND FIRE SERVICE COMBINED",-95.0006755,42.605748,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEWELL FIRE DEPARTMENT AND AMBULANCE SERVICE","CITY/MUNICIPAL"
"656","IA","Pottawattamie","19155",51536,"AMBULANCE AND FIRE SERVICE COMBINED",-95.3620457,41.3913672,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HANCOCK VOLUNTEER FIRE DEPARTMENT","FIRE"
"657","IA","Pottawattamie","19155",51525,"FIRE AND RESCUE SERVICE",-95.4214404,41.2361795,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CARSON FIRE AND RESCUE","FIRE"
"658","IA","Harrison","19085",51557,"FIRE AND RESCUE SERVICE",-96.0144313,41.7103117,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MONDAMIN FIRE AND RESCUE ASSOCIATION","FIRE"
"659","IA","Henry","19087",52654,"AMBULANCE AND FIRE SERVICE COMBINED",-91.6599829,41.1486761,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","WAYLAND VOLUNTEER FIRE DEPARTMENT","FIRE"
"660","IA","Cass","19029",51535,"FIRE AND RESCUE SERVICE",-95.1392105,41.235024,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CITY OF GRISWOLD VOLUNTEER FIRE AND RESCUE","FIRE"
"661","IA","Butler","19023",50660,"AMBULANCE AND FIRE SERVICE COMBINED",-92.6224374,42.5682457,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","NEW HARTFORD FIRE DEPARTMENT","CITY/MUNICIPAL"
"662","IA","Warren","19181",50160,"FIRE AND RESCUE SERVICE",-93.7400369,41.3734622,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","MARTENSDALE FIRE AND RESCUE DEPARTMENT","FIRE"
"663","IA","Cherokee","19035",51014,"AMBULANCE AND FIRE SERVICE COMBINED",-95.71249,42.8126121,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CLEGHORN FIRE DEPARTMENT","FIRE"
"664","IA","Linn","19113",52228,"AMBULANCE AND FIRE SERVICE COMBINED",-91.7813055,41.9175676,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","FAIRFAX VOLUNTEER FIRE DEPARTMENT","FIRE"
"665","IA","Delaware","19055",52041,"AMBULANCE AND FIRE SERVICE COMBINED",-91.2719791,42.4824009,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","EARLVILLE FIRE DEPARTMENT","CITY/MUNICIPAL"
"666","IA","Pottawattamie","19155",51526,"FIRE AND RESCUE SERVICE",-95.8586966,41.3639966,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CRESCENT VOLUNTEER FIRE AND RESCUE","FIRE"
"667","IA","Polk","19153",50226,"FIRE AND RESCUE SERVICE",-93.7146113,41.7716586,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","POLK CITY FIRE AND RESCUE DEPARTMENT","FIRE"
"668","IA","Poweshiek","19157",50242,"AMBULANCE AND FIRE SERVICE COMBINED",-92.7044466,41.5793505,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SEARSBORO COMMUNITY FIRE DEPARTMENT","FIRE"
"669","IA","Crawford","19047",51467,"AMBULANCE AND FIRE SERVICE COMBINED",-95.0989473,42.075033,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","WESTSIDE FIRE DEPARTMENT","FIRE"
"670","IA","Delaware","19055",52223,"AMBULANCE AND FIRE SERVICE COMBINED",-91.3333914,42.4299555,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DELHI FIRE DEPARTMENT","CITY/MUNICIPAL"
"671","IA","Linn","19113",52344,"AMBULANCE AND FIRE SERVICE COMBINED",-91.682157,42.2908982,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","TROY MILLS VOLUNTEER FIRE DEPARTMENT","COUNTY"
"672","IA","Guthrie","19077",50029,"AMBULANCE AND FIRE SERVICE COMBINED",-94.558367,41.8511224,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","BAYARD FIRE DEPARTMENT AND AMBULANCE SERVICE","CITY/MUNICIPAL"
"673","IA","Crawford","19047",51460,"AMBULANCE AND FIRE SERVICE COMBINED",-95.5745295,42.1274958,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","RICKETTS VOLUNTEER FIRE DEPARTMENT","FIRE"
"674","IA","Black Hawk","19013",50643,"FIRE AND RESCUE SERVICE",-92.4534353,42.408125,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","HUDSON VOLUNTEER FIRE AND RESCUE","CITY/MUNICIPAL"
"675","IA","Adair","19001",50002,"AMBULANCE AND FIRE SERVICE COMBINED",-94.6438017,41.5009133,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","ADAIR FIRE DEPARTMENT","FIRE"
"676","IA","Palo Alto","19147",51358,"AMBULANCE SERVICES, AIR OR GROUND",-94.8999006,43.1296181,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","PALO ALTO COMMUNITY AMBULANCE - RUTHVEN","COUNTY"
"677","IA","Grundy","19075",50621,"AMBULANCE AND FIRE SERVICE COMBINED",-92.8738461,42.225384,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","BEAMAN - CONRAD EMERGENCY RESPONDERS","CITY/MUNICIPAL"
"678","IA","Palo Alto","19147",51342,"AMBULANCE SERVICES, AIR OR GROUND",-94.7514895,43.2373114,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","PALO ALTO COMMUNITY AMBULANCE - GRAETTINGER","COUNTY"
"679","IA","Chickasaw","19037",50630,"AMBULANCE SERVICES, AIR OR GROUND",-92.2004229,42.9643284,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CHICKASAW AMBULANCE FREDERICKSBURG","PRIVATE"
"680","IA","Hardin","19083",50122,"AMBULANCE SERVICES, AIR OR GROUND",-93.2961955,42.3059961,"NO","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","HUBBARD AMBULANCE SERVICE","CITY/MUNICIPAL"
"681","IA","Fayette","19065",50664,"AMBULANCE AND FIRE SERVICE COMBINED",-92.0743605,42.7015404,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","ORAN FIRE DEPARTMENT AND FIRST RESPONDERS","OTHER"
