"","year","county_name","dhs_service_area","judicial_district","abuse_type","occurances","County_FIPS","State_FIPS","lat","long"
"1378",2004,"Pottawattamie","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",23,"155","19",41.3366123,-95.5423935
"1379",2009,"Davis","7-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",32,"051","19",40.7476891,-92.4097173
"1380",2006,"Butler","2-Waterloo","2-Second JD","Cohabitation w/ a Registered Sex Offender",1,"023","19",42.7315661,-92.7901934
"1381",2010,"Delaware","2-Northern","1-First JD","Physical Abuse",4,"055","19",42.471211,-91.3673502
"1382",2011,"Buchanan","2-Northern","1-First JD","Allows Access by Registered Sex Offender",3,"019","19",42.4707777,-91.8378392
"1383",2006,"Louisa","8-Davenport","8-Eigth JD","Mental Injury",4,"115","19",41.2185073,-91.2596184
"1384",2006,"Poweshiek","4-Ames","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",2,"157","19",41.6864422,-92.5314684
"1385",2008,"Mills","5-Council Bluffs","4-FourthJD","Exposure to Manufacturing of Meth",2,"129","19",41.0334523,-95.6213267
"1386",2006,"Dickinson","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",5,"059","19",43.3779848,-95.1508301
"1387",2012,"Jasper","4-Cedar Rapids","5-FifthJD","Allows Access by Registered Sex Offender",9,"099","19",41.6860394,-93.053765
"1388",2005,"Poweshiek","4-Ames","8-Eigth JD","Sexual Abuse",5,"157","19",41.6864422,-92.5314684
"1389",2012,"Monona","1-Western","3-Third JD","Denial of Critical Care (Neglect)",40,"133","19",42.0516663,-95.9599235
"1390",2008,"Johnson","7-Cedar Rapids","6-SixthJD","Mental Injury",3,"103","19",41.6715511,-91.5880849
"1391",2005,"Worth","2-Waterloo","2-Second JD","Denial of Critical Care (Neglect)",47,"195","19",43.3773984,-93.2608476
"1392",2005,"Black Hawk","2-Waterloo","1-First JD","Physical Abuse",115,"013","19",42.4700957,-92.3088197
"1393",2011,"Lucas","5-Des Moines","5-FifthJD","Sexual Abuse",1,"117","19",41.0293738,-93.3277207
"1394",2005,"Fayette","3-Dubuque","1-First JD","Physical Abuse",11,"065","19",42.8625919,-91.8443207
"1395",2009,"Mitchell","2-Waterloo","2-Second JD","Sexual Abuse",5,"131","19",43.3564124,-92.7890315
"1396",2006,"Cass","5-Council Bluffs","4-FourthJD","Physical Abuse",7,"029","19",41.3314876,-94.9278266
"1397",2005,"Monroe","7-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",75,"135","19",41.0297826,-92.8689877
"1398",2010,"Monona","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",1,"133","19",42.0516663,-95.9599235
"1399",2004,"Fayette","3-Dubuque","1-First JD","Denial of Critical Care (Neglect)",99,"065","19",42.8625919,-91.8443207
"1400",2008,"Buena Vista","1-Sioux City","3-Third JD","Denial of Critical Care (Neglect)",88,"021","19",42.7354936,-95.151149
"1401",2012,"Winneshiek","2-Northern","1-First JD","Physical Abuse",5,"191","19",43.2906746,-91.8437074
"1402",2008,"Madison","6-Des Moines","5-FifthJD","Sexual Abuse",4,"121","19",41.3307142,-94.0155619
"1403",2006,"Lee","8-Davenport","8-Eigth JD","Exposure to Manufacturing of Meth",7,"111","19",40.6419764,-91.479264
"1404",2004,"Van Buren","7-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",3,"177","19",40.7532294,-91.9499871
"1405",2005,"Johnson","7-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",53,"103","19",41.6715511,-91.5880849
"1406",2009,"Fayette","3-Dubuque","1-First JD","Physical Abuse",10,"065","19",42.8625919,-91.8443207
"1407",2009,"Jasper","4-Ames","5-FifthJD","Sexual Abuse",9,"099","19",41.6860394,-93.053765
"1408",2011,"Wayne","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",27,"185","19",40.7394702,-93.3273639
"1409",2008,"Dubuque","3-Dubuque","1-First JD","Cohabitation w/ a Registered Sex Offender",3,"061","19",42.468832,-90.8824564
"1410",2010,"Wapello","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",466,"179","19",41.0305845,-92.4094499
"1411",2007,"Adair","6-Des Moines","5-FifthJD","Physical Abuse",2,"001","19",41.3307464,-94.4709413
"1412",2004,"Marion","6-Des Moines","5-FifthJD","Exposure to Manufacturing of Meth",1,"125","19",41.3344515,-93.0994367
"1413",2013,"Boone","5-Des Moines","2-Second JD","Physical Abuse",5,"015","19",42.0365493,-93.931671
"1414",2009,"Warren","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",152,"181","19",41.3343735,-93.5613594
"1415",2010,"Hamilton","2-Northern","2-Second JD","Sexual Abuse",7,"079","19",42.3837722,-93.7068085
"1416",2011,"Cerro Gordo","2-Northern","2-Second JD","Sexual Abuse",10,"033","19",43.0815577,-93.2608184
"1417",2012,"Hardin","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",7,"083","19",42.3838803,-93.2404025
"1418",2009,"Calhoun","4-Ames","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",6,"025","19",42.3851848,-94.6404136
"1419",2010,"Iowa","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",12,"095","19",41.6863229,-92.065524
"1420",2006,"Mills","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",6,"129","19",41.0334523,-95.6213267
"1421",2004,"Carroll","5-Council Bluffs","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"027","19",42.0362382,-94.8605593
"1422",2005,"Hancock","2-Waterloo","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",3,"081","19",43.0818861,-93.7342723
"1423",2008,"Clinton","3-Dubuque","7-Seventh JD","Sexual Abuse",21,"045","19",41.8980358,-90.5319724
"1424",2005,"Warren","6-Des Moines","5-FifthJD","Sexual Abuse",7,"181","19",41.3343735,-93.5613594
"1425",2005,"Jones","7-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",4,"105","19",42.1212397,-91.1314352
"1426",2008,"Warren","6-Des Moines","5-FifthJD","Sexual Abuse",10,"181","19",41.3343735,-93.5613594
"1427",2011,"Monona","1-Western","3-Third JD","Denial of Critical Care (Neglect)",40,"133","19",42.0516663,-95.9599235
"1428",2005,"Madison","6-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"121","19",41.3307142,-94.0155619
"1429",2004,"Jefferson","7-Cedar Rapids","8-Eigth JD","Exposure to Manufacturing of Meth",14,"101","19",41.0317596,-91.9488774
"1430",2012,"Franklin","2-Northern","2-Second JD","Physical Abuse",3,"069","19",42.7325458,-93.262473
"1431",2007,"Cerro Gordo","2-Waterloo","2-Second JD","Physical Abuse",21,"033","19",43.0815577,-93.2608184
"1432",2009,"Madison","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",69,"121","19",41.3307142,-94.0155619
"1433",2004,"Mills","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",3,"129","19",41.0334523,-95.6213267
"1434",2006,"Buchanan","3-Dubuque","1-First JD","Exposure to Manufacturing of Meth",2,"019","19",42.4707777,-91.8378392
"1435",2011,"Tama","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",83,"171","19",42.0798117,-92.5325425
"1436",2012,"Des Moines","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",20,"057","19",40.9231829,-91.1814707
"1437",2005,"Van Buren","7-Cedar Rapids","8-Eigth JD","Sexual Abuse",1,"177","19",40.7532294,-91.9499871
"1438",2008,"Clay","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",8,"041","19",43.0825804,-95.1509194
"1439",2012,"Linn","4-Cedar Rapids","6-SixthJD","Physical Abuse",90,"113","19",42.0789478,-91.5989646
"1440",2009,"Muscatine","8-Davenport","7-Seventh JD","Physical Abuse",35,"139","19",41.4839221,-91.1127562
"1441",2007,"Wright","4-Ames","2-Second JD","Cohabitation w/ a Registered Sex Offender",2,"197","19",42.7331189,-93.7351465
"1442",2006,"Franklin","2-Waterloo","2-Second JD","Denial of Critical Care (Neglect)",83,"069","19",42.7325458,-93.262473
"1443",2010,"Scott","3-Eastern","7-Seventh JD","Physical Abuse",168,"163","19",41.6370978,-90.6232428
"1444",2009,"Osceola","1-Sioux City","3-Third JD","Denial of Critical Care (Neglect)",31,"143","19",43.3785704,-95.6236852
"1445",2005,"Adair","6-Des Moines","5-FifthJD","Physical Abuse",4,"001","19",41.3307464,-94.4709413
"1446",2006,"Howard","3-Dubuque","1-First JD","Physical Abuse",5,"089","19",43.3567673,-92.3171989
"1447",2004,"Des Moines","8-Davenport","8-Eigth JD","Sexual Abuse",23,"057","19",40.9231829,-91.1814707
"1448",2007,"Linn","7-Cedar Rapids","6-SixthJD","Cohabitation w/ a Registered Sex Offender",2,"113","19",42.0789478,-91.5989646
"1449",2009,"Ida","1-Sioux City","3-Third JD","Sexual Abuse",2,"093","19",42.3868747,-95.5134962
"1450",2005,"Montgomery","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",2,"137","19",41.03014,-95.1563758
"1451",2009,"Floyd","2-Waterloo","2-Second JD","Denial of Critical Care (Neglect)",118,"067","19",43.0599208,-92.7890033
"1452",2010,"Muscatine","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",21,"139","19",41.4839221,-91.1127562
"1453",2007,"Audubon","5-Council Bluffs","4-FourthJD","Physical Abuse",5,"009","19",41.6845893,-94.9058222
"1454",2010,"Decatur","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",70,"053","19",40.7376827,-93.7862815
"1455",2011,"Buchanan","2-Northern","1-First JD","Sexual Abuse",2,"019","19",42.4707777,-91.8378392
"1456",2004,"Van Buren","7-Cedar Rapids","8-Eigth JD","Physical Abuse",12,"177","19",40.7532294,-91.9499871
"1457",2007,"Floyd","2-Waterloo","2-Second JD","Sexual Abuse",5,"067","19",43.0599208,-92.7890033
"1458",2012,"Decatur","5-Des Moines","5-FifthJD","Sexual Abuse",1,"053","19",40.7376827,-93.7862815
"1459",2008,"Ringgold","6-Des Moines","5-FifthJD","Physical Abuse",3,"159","19",40.7352023,-94.2439719
"1460",2004,"Clay","1-Sioux City","3-Third JD","Mental Injury",1,"041","19",43.0825804,-95.1509194
"1461",2006,"Webster","4-Ames","2-Second JD","Physical Abuse",35,"187","19",42.4279662,-94.1817881
"1462",2004,"Dickinson","1-Sioux City","3-Third JD","Denial of Critical Care (Neglect)",62,"059","19",43.3779848,-95.1508301
"1463",2005,"Ida","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",9,"093","19",42.3868747,-95.5134962
"1464",2013,"Bremer","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",3,"017","19",42.7745873,-92.3180548
"1465",2011,"Keokuk","4-Cedar Rapids","8-Eigth JD","Physical Abuse",2,"107","19",41.336465,-92.1786426
"1466",2008,"Jackson","3-Dubuque","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",3,"097","19",42.1717426,-90.5742294
"1467",2006,"Chickasaw","2-Waterloo","1-First JD","Denial of Critical Care (Neglect)",48,"037","19",43.0600414,-92.3176637
"1468",2012,"Humboldt","2-Northern","2-Second JD","Mental Injury",1,"091","19",42.7764686,-94.2071868
"1469",2012,"Van Buren","4-Cedar Rapids","8-Eigth JD","Physical Abuse",4,"177","19",40.7532294,-91.9499871
"1470",2011,"Des Moines","3-Eastern","8-Eigth JD","Denial of Critical Care (Neglect)",176,"057","19",40.9231829,-91.1814707
"1471",2010,"Floyd","2-Northern","2-Second JD","Sexual Abuse",3,"067","19",43.0599208,-92.7890033
"1472",2009,"Audubon","5-Council Bluffs","4-FourthJD","Denial of Critical Care (Neglect)",32,"009","19",41.6845893,-94.9058222
"1473",2004,"Washington","7-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",63,"183","19",41.335591,-91.7178676
"1474",2006,"Wayne","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",42,"185","19",40.7394702,-93.3273639
"1475",2006,"Cerro Gordo","2-Waterloo","2-Second JD","Exposure to Manufacturing of Meth",2,"033","19",43.0815577,-93.2608184
"1476",2010,"Emmet","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",2,"063","19",43.3780225,-94.6784803
"1477",2009,"Carroll","5-Council Bluffs","2-Second JD","Sexual Abuse",4,"027","19",42.0362382,-94.8605593
"1478",2013,"Bremer","2-Northern","2-Second JD","Mental Injury",1,"017","19",42.7745873,-92.3180548
"1479",2009,"Winnebago","2-Waterloo","2-Second JD","Physical Abuse",1,"189","19",43.3775678,-93.7341955
"1480",2011,"Iowa","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",1,"095","19",41.6863229,-92.065524
"1481",2007,"Calhoun","4-Ames","2-Second JD","Denial of Critical Care (Neglect)",42,"025","19",42.3851848,-94.6404136
"1482",2004,"Davis","7-Cedar Rapids","8-Eigth JD","Physical Abuse",11,"051","19",40.7476891,-92.4097173
"1483",2008,"Page","5-Council Bluffs","4-FourthJD","Cohabitation w/ a Registered Sex Offender",1,"145","19",40.7391444,-95.1501747
"1484",2010,"Clay","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",1,"041","19",43.0825804,-95.1509194
"1485",2004,"Kossuth","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",9,"109","19",43.20413,-94.2067199
"1486",2007,"Black Hawk","2-Waterloo","1-First JD","Exposure to Manufacturing of Meth",10,"013","19",42.4700957,-92.3088197
"1487",2011,"Davis","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",38,"051","19",40.7476891,-92.4097173
"1488",2008,"Floyd","2-Waterloo","2-Second JD","Cohabitation w/ a Registered Sex Offender",2,"067","19",43.0599208,-92.7890033
"1489",2004,"Winnebago","2-Waterloo","2-Second JD","Sexual Abuse",4,"189","19",43.3775678,-93.7341955
"1490",2006,"Mahaska","7-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",66,"123","19",41.3352035,-92.6409094
"1491",2010,"Fayette","2-Northern","1-First JD","Sexual Abuse",8,"065","19",42.8625919,-91.8443207
"1492",2010,"Monona","1-Western","3-Third JD","Sexual Abuse",4,"133","19",42.0516663,-95.9599235
"1493",2004,"Adair","6-Des Moines","5-FifthJD","Physical Abuse",8,"001","19",41.3307464,-94.4709413
"1494",2007,"Johnson","7-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",66,"103","19",41.6715511,-91.5880849
"1495",2012,"OBrien","1-Western","3-Third JD","Physical Abuse",7,"141","19",43.0837527,-95.6248784
"1496",2012,"Black Hawk","2-Northern","1-First JD","Denial of Critical Care (Neglect)",583,"013","19",42.4700957,-92.3088197
"1497",2006,"Hancock","2-Waterloo","2-Second JD","Sexual Abuse",1,"081","19",43.0818861,-93.7342723
"1498",2007,"Polk","6-Des Moines","5-FifthJD","Mental Injury",4,"153","19",41.6855048,-93.5735335
"1499",2006,"OBrien","1-Sioux City","3-Third JD","Exposure to Manufacturing of Meth",8,"141","19",43.0837527,-95.6248784
"1500",2004,"Lyon","1-Sioux City","3-Third JD","Denial of Critical Care (Neglect)",21,"119","19",43.380497,-96.2102924
"1501",2011,"Woodbury","1-Western","3-Third JD","Sexual Abuse",41,"193","19",42.3897169,-96.0447673
"1502",2005,"Tama","4-Ames","6-SixthJD","Cohabitation w/ a Registered Sex Offender",5,"171","19",42.0798117,-92.5325425
"1503",2012,"Buchanan","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",2,"019","19",42.4707777,-91.8378392
"1504",2011,"Clayton","2-Northern","1-First JD","Sexual Abuse",1,"043","19",42.8447493,-91.3414328
"1505",2009,"Guthrie","5-Council Bluffs","5-FifthJD","Denial of Critical Care (Neglect)",51,"077","19",41.6837548,-94.501055
"1506",2008,"Sioux","1-Sioux City","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",2,"167","19",43.0826174,-96.1778827
"1507",2012,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Physical Abuse",13,"157","19",41.6864422,-92.5314684
"1508",2007,"Fayette","3-Dubuque","1-First JD","Presence of Illegal Drugs in Child's System (PID)",19,"065","19",42.8625919,-91.8443207
"1509",2005,"Calhoun","4-Ames","2-Second JD","Denial of Critical Care (Neglect)",44,"025","19",42.3851848,-94.6404136
"1510",2005,"Cherokee","1-Sioux City","3-Third JD","Exposure to Manufacturing of Meth",2,"035","19",42.7356226,-95.6238055
"1511",2004,"Montgomery","5-Council Bluffs","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",1,"137","19",41.03014,-95.1563758
"1512",2004,"Cerro Gordo","2-Waterloo","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",117,"033","19",43.0815577,-93.2608184
"1513",2011,"Shelby","1-Western","4-FourthJD","Physical Abuse",6,"165","19",41.6850926,-95.3102113
"1514",2010,"Carroll","1-Western","2-Second JD","Physical Abuse",11,"027","19",42.0362382,-94.8605593
"1515",2011,"Marion","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",6,"125","19",41.3344515,-93.0994367
"1516",2008,"Winnebago","2-Waterloo","2-Second JD","Denial of Critical Care (Neglect)",21,"189","19",43.3775678,-93.7341955
"1517",2007,"Polk","6-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",1666,"153","19",41.6855048,-93.5735335
"1518",2011,"Cedar","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",3,"031","19",41.7723207,-91.1324125
"1519",2004,"Iowa","7-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",43,"095","19",41.6863229,-92.065524
"1520",2009,"Sioux","1-Sioux City","3-Third JD","Physical Abuse",10,"167","19",43.0826174,-96.1778827
"1521",2010,"OBrien","1-Western","3-Third JD","Denial of Critical Care (Neglect)",118,"141","19",43.0837527,-95.6248784
"1522",2010,"Johnson","4-Cedar Rapids","6-SixthJD","Exposure to Manufacturing of Meth",6,"103","19",41.6715511,-91.5880849
"1523",2008,"Hardin","4-Ames","2-Second JD","Sexual Abuse",1,"083","19",42.3838803,-93.2404025
"1524",2011,"Union","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",2,"175","19",41.0277304,-94.2423792
"1525",2007,"Henry","8-Davenport","8-Eigth JD","Exposure to Manufacturing of Meth",1,"087","19",40.9879383,-91.5445241
"1526",2010,"Crawford","1-Western","3-Third JD","Denial of Critical Care (Neglect)",72,"047","19",42.0372125,-95.3819678
"1527",2011,"Linn","4-Cedar Rapids","6-SixthJD","Physical Abuse",116,"113","19",42.0789478,-91.5989646
"1528",2008,"Cedar","8-Davenport","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",1,"031","19",41.7723207,-91.1324125
"1529",2011,"Muscatine","3-Eastern","7-Seventh JD","Sexual Abuse",25,"139","19",41.4839221,-91.1127562
"1530",2010,"Mills","1-Western","4-FourthJD","Physical Abuse",3,"129","19",41.0334523,-95.6213267
"1531",2004,"Monroe","7-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",29,"135","19",41.0297826,-92.8689877
"1532",2007,"Marshall","4-Ames","2-Second JD","Exposure to Manufacturing of Meth",8,"127","19",42.0358499,-92.9987706
"1533",2006,"Franklin","2-Waterloo","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",18,"069","19",42.7325458,-93.262473
"1534",2007,"Jones","7-Cedar Rapids","6-SixthJD","Physical Abuse",14,"105","19",42.1212397,-91.1314352
"1535",2012,"Pottawattamie","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",455,"155","19",41.3366123,-95.5423935
"1536",2010,"Lucas","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",1,"117","19",41.0293738,-93.3277207
"1537",2011,"Bremer","2-Northern","2-Second JD","Sexual Abuse",2,"017","19",42.7745873,-92.3180548
"1538",2008,"Jefferson","7-Cedar Rapids","8-Eigth JD","Exposure to Manufacturing of Meth",1,"101","19",41.0317596,-91.9488774
"1539",2010,"Winneshiek","2-Northern","1-First JD","Physical Abuse",1,"191","19",43.2906746,-91.8437074
"1540",2012,"Audubon","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",1,"009","19",41.6845893,-94.9058222
